driver_id,driver_name,join_date,rating,total_rides,earnings
4278,Aaryahi Banik,12/28/2022,4.27,210,2903.93
4279,Ira Kala,6/14/2023,4.87,256,2753.31
4280,Jivin Jayaraman,3/18/2023,3.45,253,1168.26
4281,Amira Sandal,7/23/2023,3.11,450,2370.75
4282,Vritika Mahal,4/20/2023,3.01,133,1646.77
4283,Rania Dutta,8/5/2023,3.89,405,2914.92
4284,Vidur Maharaj,12/6/2022,3.32,405,4645.34
4285,Dhanuk Roy,6/11/2023,4.06,98,2676.41
4286,Nitara Dey,12/27/2022,3.19,258,1016.1
4287,Mahika Raja,2/16/2023,4.57,233,3975.19
4288,Ela Chad,4/14/2023,4.13,101,1995.7
4289,Himmat Joshi,4/11/2023,3.47,402,641.81
4290,Rhea Buch,11/3/2022,3.57,81,1249.93
4291,Mahika Bandi,8/9/2023,4.8,330,660.21
4292,Amani Uppal,2/24/2023,3.11,319,652.11
4293,Ritvik Sarin,4/29/2023,3.69,109,4918.8
4294,Yashvi Bala,4/20/2023,3.02,139,1375.42
4295,Mohanlal Malhotra,9/16/2022,3.83,444,2048.39
4296,Prerak Chadha,3/28/2023,4.65,378,950.76
4297,Veer Ratti,11/16/2022,3.3,114,4536.59
4298,Priyansh Sane,12/5/2022,3.16,72,3677.56
4299,Jhanvi Anand,12/16/2022,3.98,339,856.02
4300,Uthkarsh Bains,12/15/2022,3.35,409,647.91
4301,Ryan Baral,7/6/2023,4.16,99,755.18
4302,Myra Rau,6/18/2023,3.95,356,4268.72
4303,Trisha Saran,3/31/2023,3.6,232,2190.14
4304,Kashvi Ganesan,9/30/2022,3.17,141,1125.76
4305,Eshani Raman,2/18/2023,4.68,311,1131.65
4306,Ivan Sengupta,7/9/2023,4.17,338,4172.57
4307,Khushi Talwar,3/25/2023,4.79,390,4922.71
4308,Jayant Dugar,5/5/2023,4.44,434,3519.83
4309,Neysa Sahota,4/21/2023,4.77,278,2022.84
4310,Tarini Chaudry,5/21/2023,3.52,153,4251.73
4311,Abram Dani,7/12/2023,4.72,343,4905.95
4312,Eshani Bhatnagar,7/26/2023,4.4,123,1599.53
4313,Shamik Bawa,4/18/2023,4.68,464,4432.56
4314,Gokul Deol,5/13/2023,4.81,58,1937.93
4315,Rohan Sampath,11/27/2022,4.05,271,3710.09
4316,Aarav Dugal,7/26/2023,4.34,446,2217.25
4317,Kaira Bhargava,6/19/2023,4.61,336,2941.19
4318,Diya Thakur,8/6/2023,3.89,477,2074.21
4319,Ishita Majumdar,9/26/2022,4.02,346,4616.71
4320,Abram Sinha,1/26/2023,4.71,382,2008.1
4321,Myra Gaba,12/17/2022,4.17,55,636.95
4322,Raghav Lalla,1/14/2023,4.46,460,1451.49
4323,Aaina Kohli,12/19/2022,4.7,454,3247.45
4324,Riaan Zacharia,3/2/2023,4.7,88,2539.56
4325,Anika Sankar,9/13/2022,3.5,322,3723.79
4326,Riya Keer,12/20/2022,4.57,448,2093.5
4327,Gokul Koshy,7/15/2023,3.32,235,2332.54
4328,Shayak Deol,4/1/2023,3.75,352,1742.62
4329,Rhea Korpal,3/12/2023,4.02,298,2336.77
4330,Pari Chacko,5/5/2023,3.28,69,4203.72
4331,Jayant Setty,7/7/2023,4.24,198,1395.52
4332,Vardaniya Bala,5/5/2023,4.09,109,1789.57
4333,Jayant Yadav,2/13/2023,3.93,68,1679.12
4334,Jhanvi Doshi,6/13/2023,4.64,145,2332.57
4335,Baiju Acharya,7/23/2023,3.49,313,4833.43
4336,Ishaan Varghese,4/24/2023,3.2,140,4736.78
4337,Taimur Sibal,10/15/2022,3.72,119,1712.84
4338,Aarna Gade,3/29/2023,3.09,52,3306.06
4339,Misha Warrior,6/4/2023,4.9,150,3069
4340,Zaina Gaba,6/2/2023,3.54,280,2093.1
4341,Zeeshan Raja,5/8/2023,4.01,273,3352.72
4342,Onkar Bhalla,9/19/2022,4.52,180,1660.8
4343,Zain Talwar,4/15/2023,4.41,418,2172.91
4344,Rania Singh,8/4/2023,3.81,277,3804.18
4345,Aarna Bhavsar,1/15/2023,4.1,163,1428.97
4346,Sara Ghosh,1/18/2023,3.75,176,1235.56
4347,Prisha Chaudhary,3/31/2023,3.77,376,2161.43
4348,Keya Raju,5/13/2023,4.22,84,2655.93
4349,Tanya Devan,11/10/2022,4.8,228,546.21
4350,Rasha Ghose,2/13/2023,4.1,334,1961.85
4351,Tara Khare,6/6/2023,4.52,261,3799.64
4352,Vidur Dey,9/30/2022,4.88,448,1429.98
4353,Lakshit Varghese,11/5/2022,3.8,360,4894.2
4354,Aarav Borra,8/14/2022,3.1,440,607.08
4355,Manjari Manne,6/24/2023,4.33,183,1215.89
4356,Divit Kalita,5/2/2023,3.95,362,4007.78
4357,Ishaan Kadakia,7/25/2023,3.41,391,1073.41
4358,Keya Sandal,8/9/2023,3.01,450,3331.74
4359,Zara Dalal,12/4/2022,4.8,150,2168.94
4360,Uthkarsh Suri,5/22/2023,3.56,343,2006.28
4361,Anay Tank,10/12/2022,3.91,180,4472.76
4362,Mishti Ravi,2/28/2023,4.86,475,2726.75
4363,Vedika Chaudhary,10/29/2022,4.45,298,3942.06
4364,Farhan Brahmbhatt,8/21/2022,4.08,84,3368.81
4365,Saanvi Gole,11/11/2022,4.93,381,3879.59
4366,Vihaan Banik,1/10/2023,4.07,366,1193.66
4367,Tiya Thakur,8/7/2023,3.83,185,3269.95
4368,Badal Cheema,3/19/2023,3.49,108,3354.86
4369,Veer Sankaran,12/2/2022,4.96,467,3078.16
4370,Riaan Rajagopalan,1/22/2023,4.47,68,2363.64
4371,Rania Dasgupta,2/10/2023,4.7,417,2182.43
4372,Divij Chakraborty,4/22/2023,4.66,199,3994.72
4373,Nirvaan Apte,8/25/2022,4.35,350,4946.22
4374,Jiya Venkataraman,10/4/2022,3.15,272,4953.69
4375,Sara Dada,5/12/2023,4.54,206,4049.48
4376,Mamooty Brahmbhatt,3/18/2023,3.51,443,4271.57
4377,Jivin Anand,9/27/2022,4.68,102,4618.02
4378,Nitara Bahri,12/3/2022,4.54,245,3232.9
4379,Akarsh Sahni,3/28/2023,3.67,334,4787.54
4380,Nitya Hayer,7/10/2023,3.01,341,4095.48
4381,Samiha Sami,2/21/2023,3.24,198,3649.44
4382,Vihaan Kar,7/23/2023,4.97,163,4902.34
4383,Farhan Walia,6/22/2023,3.55,401,2245.24
4384,Faiyaz Vora,8/17/2022,4.91,368,2587.65
4385,Alia Dutta,8/12/2022,4.96,189,1735.71
4386,Navya Shere,7/28/2023,4.15,245,760.6
4387,Farhan Chahal,11/19/2022,3.52,68,2011.84
4388,Alisha Shankar,10/1/2022,3.18,320,4089.6
4389,Yuvaan Ratti,11/23/2022,4.98,239,4730.26
4390,Ivan Lala,9/14/2022,3.85,80,4524.02
4391,Faiyaz Gera,2/6/2023,4.8,50,4633.32
4392,Jayesh Chakrabarti,4/1/2023,4.25,111,583.2
4393,Eva Dada,7/22/2023,4.09,350,1274.04
4394,Miraya Dubey,2/24/2023,4.49,359,3983.48
4395,Anahi Banik,11/14/2022,4.55,131,2069.44
4396,Neelofar Roy,9/5/2022,3.73,186,3050.2
4397,Keya Sandhu,4/29/2023,3.72,388,4235.74
4398,Kabir Kannan,3/24/2023,3.06,407,1903.8
4399,Aarna Sood,5/8/2023,4.7,119,823.65
4400,Raghav Bora,10/26/2022,4.4,452,2479.53
4401,Bhavin Ranganathan,7/10/2023,3.41,264,2171.85
4402,Krish Lanka,2/21/2023,4.01,319,3016.18
4403,Kabir Yohannan,11/16/2022,4.01,392,4824.41
4404,Madhup Choudhry,9/14/2022,3.33,175,3495.26
4405,Alia Reddy,11/9/2022,3.03,186,1472.29
4406,Amira Sur,8/6/2023,4.22,100,1608.14
4407,Advik Bhardwaj,8/17/2022,3.39,441,4497.88
4408,Trisha Gara,5/10/2023,4.9,285,3613.72
4409,Piya Din,1/21/2023,3.72,336,2270.59
4410,Riaan Singh,6/7/2023,3.74,69,4523.76
4411,Mishti Sanghvi,3/11/2023,3.55,341,4336.39
4412,Tarini Sawhney,5/14/2023,4.99,408,1072.05
4413,Adah Ravi,11/13/2022,4.64,178,4619.52
4414,Miraan Ghose,5/5/2023,3.93,145,4041.91
4415,Indrajit Sarraf,5/30/2023,3.62,479,2578.69
4416,Gokul Gola,6/7/2023,4.63,414,1426.13
4417,Piya Talwar,1/14/2023,4.95,379,2900.03
4418,Khushi Aggarwal,7/28/2023,4.56,382,3746.75
4419,Kimaya Karpe,12/20/2022,3.77,462,2641.47
4420,Misha Yohannan,10/24/2022,4.64,144,4592
4421,Krish Kota,3/25/2023,4.68,483,2723.9
4422,Ryan Bhat,1/27/2023,3.97,374,2269.09
4423,Divij Bawa,3/25/2023,3.59,286,3346.02
4424,Zeeshan Ratti,6/26/2023,4.47,168,3296.49
4425,Lakshay Tripathi,1/23/2023,3.17,260,748.57
4426,Misha Dugal,10/10/2022,3.67,105,2372.63
4427,Manikya Talwar,9/12/2022,3.47,448,938.91
4428,Dishani Shankar,4/28/2023,3.26,80,4755.87
4429,Ishita Kara,4/13/2023,4.69,122,2021.14
4430,Lakshit Samra,6/19/2023,3.03,429,4730.14
4431,Adah Sani,1/4/2023,3.03,299,1387.42
4432,Saira Sathe,10/25/2022,3.04,102,1813.12
4433,Elakshi Khatri,8/19/2022,4.8,221,4584.7
4434,Renee Batra,9/18/2022,3.88,317,2015.96
4435,Aarav Bhavsar,4/16/2023,3.47,334,3873.55
4436,Saira Balay,3/7/2023,4.98,241,3461.97
4437,Tiya Brar,11/24/2022,3.42,122,941.61
4438,Samiha Sandal,3/12/2023,3.22,296,3845.39
4439,Stuvan Bail,4/10/2023,4.62,169,3975.78
4440,Piya Upadhyay,11/9/2022,4.19,312,4057.47
4441,Rohan Khurana,10/16/2022,3.28,441,1535.9
4442,Chirag Tiwari,5/7/2023,4.76,238,1409.66
4443,Saira Biswas,6/26/2023,4.86,119,1644.61
4444,Ryan Badal,8/2/2023,3.5,275,4807.4
4445,Zoya Cheema,12/20/2022,4.53,414,3680.98
4446,Nirvaan Hayer,12/19/2022,3.14,380,2966.53
4447,Aayush Bansal,5/18/2023,4.73,87,4723.69
4448,Samaira Bains,8/30/2022,3.06,341,2440.77
4449,Yuvaan Jaggi,10/13/2022,4.68,63,2745.52
4450,Tarini Balan,11/11/2022,4.88,83,1081.85
4451,Advika Chaudhari,9/5/2022,4.44,349,1690.79
4452,Rohan Trivedi,2/8/2023,3.18,312,3119.23
4453,Anahi D’Alia,1/30/2023,4.49,92,1425.83
4454,Ivan Das,6/9/2023,4.57,365,4669.57
4455,Vidur Keer,12/29/2022,4.53,472,2143.89
4456,Rohan Chada,10/1/2022,4.68,94,4544.28
4457,Mohanlal Sandal,1/7/2023,4.01,157,1738.36
4458,Chirag Dara,10/17/2022,4.04,396,2508.83
4459,Ishaan Saxena,10/21/2022,4.24,472,2054.54
4460,Sara Jani,10/6/2022,3.59,430,1711.88
4461,Nehmat Suri,10/8/2022,3.26,426,4977.51
4462,Elakshi Verma,1/20/2023,4.76,147,3242.89
4463,Kashvi Ravi,4/1/2023,4.89,356,4173.4
4464,Renee Rau,12/13/2022,4.13,50,1902.77
4465,Indrajit Cherian,12/25/2022,3.92,359,3404.02
4466,Himmat Deshmukh,2/7/2023,4.87,489,2907.27
4467,Vedika Tripathi,6/21/2023,3.96,75,3753.6
4468,Onkar Wable,3/7/2023,3.02,189,755.24
4469,Rania Chad,8/23/2022,3.51,285,4913.07
4470,Rania Bal,2/24/2023,4.99,354,1510.13
4471,Rania Sanghvi,10/15/2022,4.89,181,1773.45
4472,Diya Sahni,9/15/2022,4.63,398,1114.53
4473,Prisha Wali,1/8/2023,3.14,266,3041.13
4474,Yasmin Sundaram,7/22/2023,3.83,91,4888.12
4475,Ayesha Tripathi,10/9/2022,3.22,66,4567.69
4476,Aaryahi Kibe,11/29/2022,3.01,352,3156.11
4477,Saksham Batta,8/20/2022,3.66,326,1112.99
4478,Yuvaan Bhakta,2/23/2023,4.89,190,519.01
4479,Amani Bains,4/12/2023,4.07,307,3171.01
4480,Samaira Chadha,3/18/2023,3.16,283,1387.94
4481,Amira Ahuja,6/20/2023,4.16,241,3784.89
4482,Anaya Ram,9/5/2022,3.13,149,567.95
4483,Pranay Borra,5/3/2023,4.79,444,4016.96
4484,Shayak Vala,9/4/2022,4.82,181,688.82
4485,Kiara Lanka,7/13/2023,4.03,143,3939.82
4486,Taran Deshpande,1/17/2023,3.85,489,4243.93
4487,Ira Sabharwal,5/6/2023,4.75,326,2999.61
4488,Trisha Malhotra,2/21/2023,4.49,340,2073.22
4489,Ritvik Sharma,5/7/2023,4.3,351,4337.26
4490,Kiara Sachar,8/23/2022,3.21,192,648.08
4491,Nayantara Uppal,2/6/2023,3.66,281,2236.17
4492,Misha Srivastava,7/24/2023,4.04,317,1298.41
4493,Ryan Kibe,12/9/2022,4.84,145,3761.25
4494,Mehul Mammen,12/16/2022,4.01,171,2147.09
4495,Eshani Bakshi,2/14/2023,4.7,415,4603.83
4496,Umang Ranganathan,5/7/2023,3.72,114,1085.78
4497,Jayesh Dash,4/22/2023,4.68,63,3877
4498,Ritvik Deshmukh,4/24/2023,4.82,223,1442.45
4499,Tanya Sama,8/20/2022,3.18,484,1645.4
4500,Dharmajan Issac,10/25/2022,4.04,388,1400.99
4501,Akarsh Shanker,8/18/2022,4.72,335,2916.76
4502,Romil Cheema,6/19/2023,3.5,131,525.84
4503,Aarav Dar,11/19/2022,4.47,474,2964.59
4504,Biju Karpe,6/27/2023,3.13,409,988.5
4505,Mishti Comar,11/20/2022,3.37,311,2158.89
4506,Kanav Kaul,9/19/2022,4.96,313,3989.88
4507,Trisha Thakkar,5/9/2023,4.84,354,3940.52
4508,Taran Kulkarni,9/23/2022,4.94,354,3462.83
4509,Nayantara Raval,11/29/2022,3.4,320,4602.35
4510,Aniruddh Chad,7/12/2023,4.25,304,2435.28
4511,Hrishita Amble,11/17/2022,4.86,245,3454.3
4512,Badal Khanna,11/29/2022,3.42,87,3478.23
4513,Aradhya Venkatesh,3/30/2023,4.33,454,722.13
4514,Advika Gaba,8/6/2023,3.68,189,2269.62
4515,Kiaan Madan,2/20/2023,4.61,363,2995.04
4516,Mannat Shenoy,12/11/2022,3.61,420,4117.3
4517,Hiran Sunder,1/8/2023,4.47,451,1950.98
4518,Nakul Sami,10/7/2022,4.9,264,663.87
4519,Dishani Dhingra,7/22/2023,3.01,453,4669.69
4520,Kismat Barad,8/20/2022,3.93,384,4875.93
4521,Adira Lad,10/22/2022,4.7,190,934.67
4522,Biju Dhar,11/25/2022,4.63,495,4486.05
4523,Neelofar Rao,9/21/2022,4.58,218,3620.01
4524,Pranay Bahl,7/7/2023,3.83,243,1138.92
4525,Suhana Anand,1/19/2023,4.12,235,2492.73
4526,Ritvik Ganguly,3/18/2023,3.65,461,4508.69
4527,Rania Ram,5/16/2023,3.78,117,3690.21
4528,Dhruv Choudhry,12/31/2022,4.06,395,3010.46
4529,Riya Ghosh,4/5/2023,4.39,433,3909.14
4530,Biju Shukla,4/8/2023,3.32,416,3276.36
4531,Veer Kunda,8/7/2023,4.76,256,4356.92
4532,Dharmajan Bumb,10/10/2022,3.79,213,2858.09
4533,Zaina Raju,3/19/2023,4.3,192,3855.63
4534,Tanya Chaudhari,7/28/2023,4.63,248,3969.92
4535,Romil Mander,11/5/2022,3.08,54,2269.26
4536,Amira Ranganathan,10/9/2022,4.64,302,2990.59
4537,Ivana Shenoy,6/23/2023,3.55,388,1392.53
4538,Ayesha Roy,2/23/2023,3.92,57,4072.59
4539,Miraya Loke,12/19/2022,4.82,230,2215.36
4540,Aarna Jain,12/9/2022,3.59,244,1908.83
4541,Pranay Mahal,11/26/2022,4.03,137,752.93
4542,Romil Srinivas,6/17/2023,3.98,343,1439.29
4543,Aradhya Subramanian,1/14/2023,4.93,435,835.76
4544,Elakshi Dixit,5/14/2023,3.76,268,704.73
4545,Aaina Chandran,12/31/2022,3.99,281,833.74
4546,Mahika Ravi,2/1/2023,4.76,463,621.16
4547,Charvi Basak,5/4/2023,4.96,147,3371.99
4548,Kismat Banerjee,10/9/2022,4.23,210,4853.74
4549,Divyansh Yogi,11/10/2022,4.93,245,1067.42
4550,Badal Tank,4/11/2023,3.24,449,3345.78
4551,Indrans Datta,9/20/2022,3.55,363,1018.95
4552,Nehmat Varkey,3/26/2023,3.31,448,1959.23
4553,Shamik Barad,8/31/2022,4.35,203,4235.47
4554,Romil Bava,10/29/2022,4.96,395,2676.48
4555,Nitya Sarna,5/11/2023,4.75,129,4453.44
4556,Aarush Sharaf,6/18/2023,3.9,458,4865.18
4557,Samaira Bajwa,1/2/2023,4.59,436,3082.55
4558,Alia Kakar,3/13/2023,3.62,73,4964.19
4559,Vivaan Dhar,6/29/2023,3.29,396,811.38
4560,Diya Suresh,6/27/2023,4.07,91,3066.17
4561,Aniruddh Hayer,7/22/2023,3.99,59,4269.43
4562,Kabir Karnik,8/10/2022,3.75,146,4135.26
4563,Lakshay Kamdar,8/10/2022,4.98,316,2077.15
4564,Yashvi De,5/22/2023,3.57,344,4345.05
4565,Damini Kalla,4/4/2023,3.85,247,930.44
4566,Anaya Krishna,6/8/2023,3.92,51,2823.78
4567,Adah Uppal,9/10/2022,4.61,481,1658.07
4568,Anahi Bir,1/13/2023,4.17,279,3937.4
4569,Lakshit Kota,10/1/2022,3.64,177,3779.9
4570,Parinaaz Reddy,9/26/2022,4.24,478,3496.76
4571,Rhea Salvi,8/27/2022,3.02,75,663.99
4572,Hunar Kumar,1/25/2023,3.91,453,4373.45
4573,Indrajit Doshi,12/20/2022,3.42,212,4275.26
4574,Shlok Babu,1/24/2023,3.89,57,3313.41
4575,Jayant Kumer,8/2/2023,4.14,450,4007.34
4576,Tarini Hans,4/6/2023,3.46,272,1885.37
4577,Pranay Sengupta,5/1/2023,3.47,225,3444.68
4578,Lakshit Sekhon,4/8/2023,4.56,217,1698.72
4579,Ishita Chada,10/22/2022,4.07,246,4035.34
4580,Mehul Dhawan,1/27/2023,4.97,172,2991.43
4581,Jiya Mahal,10/24/2022,4.69,478,3035.81
4582,Raunak Suresh,12/25/2022,4.99,190,3852.77
4583,Umang Vala,10/3/2022,4.49,60,4963.83
4584,Sana Dalal,2/8/2023,4.51,347,634.28
4585,Hridaan Suresh,7/27/2023,4.06,83,4648.46
4586,Armaan Kaur,5/27/2023,4.15,353,4770.61
4587,Mahika Iyer,1/19/2023,4.07,400,2644.49
4588,Miraan Wadhwa,4/4/2023,4.39,494,2138.53
4589,Jayan Madan,12/25/2022,3.42,244,2460.54
4590,Mahika Kara,7/11/2023,3.78,334,1831.74
4591,Jhanvi Gera,9/14/2022,3.92,228,4266.15
4592,Sana Yohannan,9/21/2022,4.49,485,2610.49
4593,Pihu Raval,8/22/2022,4.23,262,2077.54
4594,Anahi Luthra,10/28/2022,3.25,422,1941.18
4595,Aarna Bora,1/15/2023,3.58,91,4989.85
4596,Jhanvi Bir,8/22/2022,4.28,472,3256.9
4597,Fateh Bali,4/13/2023,4.35,210,4804.06
4598,Biju Tiwari,8/19/2022,4.26,286,4208.77
4599,Pihu Jha,6/19/2023,4.59,247,2601.91
4600,Nitya Sharma,6/19/2023,3.66,103,1669.48
4601,Kashvi Goswami,5/10/2023,3.62,105,1947.45
4602,Anaya Tella,12/21/2022,3.91,481,2882.76
4603,Vivaan Chowdhury,2/22/2023,4.32,454,3259.22
4604,Sana Chacko,6/23/2023,4.13,498,3441.04
4605,Purab Chandra,2/27/2023,4.62,155,4768.46
4606,Pranay Reddy,6/12/2023,4.13,183,721.46
4607,Sumer Sibal,11/6/2022,3.68,323,3118.01
4608,Dharmajan Gulati,10/21/2022,3.09,133,4004.07
4609,Myra Garde,4/14/2023,3.15,190,1515.03
4610,Abram Sahni,2/16/2023,4.03,142,4263.15
4611,Advik Chakraborty,7/19/2023,3.21,51,1592.34
4612,Sumer Ramachandran,11/6/2022,3.33,448,1526.57
4613,Khushi Tak,2/7/2023,3.23,390,3573.26
4614,Sara Tak,4/6/2023,3.39,395,2473.63
4615,Damini Tak,12/30/2022,4.27,421,4444.42
4616,Elakshi Jhaveri,7/20/2023,3.47,354,4251.98
4617,Yasmin Hora,12/20/2022,4.53,404,1092.3
4618,Ehsaan Bumb,5/1/2023,3.95,240,624.18
4619,Eva Solanki,3/31/2023,4.62,455,4407.54
4620,Shalv Kanda,4/28/2023,3.85,86,4650.56
4621,Zoya Sethi,5/17/2023,4.03,446,1647.8
4622,Aayush Bali,11/7/2022,4.44,146,2129.33
4623,Myra Bora,12/17/2022,3.2,434,3733.7
4624,Aaina Talwar,3/26/2023,4.99,130,3617.68
4625,Tanya Raman,10/23/2022,4.22,173,2482.48
4626,Tushar Tank,1/22/2023,3.37,62,2572.28
4627,Samiha Dyal,5/17/2023,4.89,115,3524.72
4628,Romil Contractor,1/27/2023,4.07,261,2705.73
4629,Zeeshan Chowdhury,1/27/2023,3.24,452,4069.97
4630,Bhavin Khatri,12/10/2022,3.62,399,3504.69
4631,Kartik Grover,9/14/2022,4.07,196,3435.5
4632,Ishita Maharaj,5/14/2023,4.97,67,3825.9
4633,Jayan Joshi,5/3/2023,4.25,123,4467.46
4634,Armaan Bhatti,8/27/2022,3.56,102,2691.62
4635,Bhamini Bera,7/1/2023,4.88,80,3877.9
4636,Nirvi Sabharwal,5/16/2023,3.12,123,3462.47
4637,Elakshi Dash,3/18/2023,4.19,252,4924.08
4638,Nayantara Bhatti,8/16/2022,3.57,207,1701.06
4639,Anvi Ramachandran,8/25/2022,3.72,438,1481.32
4640,Nishith Hayre,5/11/2023,4.68,55,1028.95
4641,Shayak Chaudhari,12/9/2022,4.59,350,1281.64
4642,Kismat Chandra,2/22/2023,4.98,172,1955.19
4643,Oorja Keer,6/3/2023,4.4,236,1978.39
4644,Nitya Raman,1/15/2023,4,190,2167.68
4645,Yuvaan Comar,9/7/2022,3.97,269,3298.79
4646,Jivika Hayre,1/18/2023,3.48,151,1301.16
4647,Jivin Vora,9/11/2022,4.42,231,2167.24
4648,Taran Soman,4/25/2023,4.75,456,3675.55
4649,Gatik Borra,10/4/2022,4.79,230,2082.61
4650,Kashvi Keer,2/13/2023,3.69,56,868.59
4651,Indrajit Borra,9/13/2022,3.99,331,4097.95
4652,Shamik Rege,1/12/2023,4.95,211,1617.27
4653,Charvi Rattan,9/24/2022,4.07,431,4021.46
4654,Chirag Rana,4/1/2023,3.21,218,4555.44
4655,Diya Divan,8/16/2022,4.54,129,3652.34
4656,Pihu Sawhney,11/3/2022,4.31,373,3124.93
4657,Farhan Bhakta,5/4/2023,3.9,236,4534.05
4658,Indrans Shere,1/2/2023,4.32,197,4793.74
4659,Jayan Barad,6/17/2023,3.92,145,4456.74
4660,Zeeshan Batta,7/22/2023,4.54,85,1011.19
4661,Aaina Rao,9/10/2022,4.19,490,2325.67
4662,Dhanuk Chana,3/15/2023,4.55,323,2332.95
4663,Bhavin Shroff,5/6/2023,4.26,245,2641.94
4664,Ahana  Apte,6/17/2023,4.84,379,2034.26
4665,Divyansh Cheema,5/27/2023,4.07,153,2411.58
4666,Nayantara Bedi,7/15/2023,3.68,234,1009.6
4667,Amani Bhagat,2/3/2023,4.77,55,4978.32
4668,Badal Shankar,4/29/2023,4.48,420,1223.6
4669,Zeeshan Bhat,1/18/2023,3.14,52,2099.74
4670,Akarsh Wason,3/30/2023,3.12,105,3362.53
4671,Ahana  Kaul,12/3/2022,4.99,243,3253.54
4672,Hazel Dass,6/4/2023,4.05,280,527.91
4673,Vivaan Gola,5/19/2023,3.22,200,3438.11
4674,Alisha Bhat,11/20/2022,3.53,140,2269.34
4675,Keya Sehgal,4/2/2023,3.77,172,890.18
4676,Ritvik Johal,5/29/2023,3.62,415,4345.91
4677,Uthkarsh Seth,3/30/2023,4.14,212,4444.45
4678,Anay Devi,4/25/2023,3.16,190,872.93
4679,Mehul Chandran,8/12/2022,4.11,153,1897.62
4680,Shray Rajagopal,4/1/2023,3.22,336,4703.89
4681,Jayan Sahni,9/2/2022,4.44,208,2019.96
4682,Myra Soni,3/17/2023,3.68,479,2109.88
4683,Urvi Samra,9/7/2022,4.35,221,4756.67
4684,Keya Ramaswamy,12/29/2022,3.91,318,3355.23
4685,Tiya Mand,12/31/2022,4.91,234,3798.39
4686,Rohan Chad,3/21/2023,3.91,293,872.39
4687,Anika Ramesh,12/4/2022,3.63,112,2502.53
4688,Ritvik Agrawal,1/27/2023,4.71,391,3333.79
4689,Vivaan Kurian,6/13/2023,4.08,70,508.93
4690,Ayesha Dani,1/13/2023,3.79,344,4065.64
4691,Keya Varma,5/21/2023,4.06,179,4689.63
4692,Dishani Rastogi,3/19/2023,3.23,390,599.2
4693,Ayesha Loyal,12/12/2022,4.81,124,3182.12
4694,Vihaan Sidhu,6/10/2023,4.72,302,2343.27
4695,Arhaan Ray,10/20/2022,4.12,270,2047.19
4696,Miraan Ravi,9/18/2022,4.96,212,1303.26
4697,Shray Shere,11/29/2022,4.06,79,2212.83
4698,Shaan Sahni,3/30/2023,3.36,105,1835.58
4699,Anahi Dass,5/13/2023,4.97,225,3858.42
4700,Miraan Khatri,6/1/2023,3.2,481,1804.09
4701,Miraan Mander,3/12/2023,4.48,423,3299.85
4702,Amira Choudhury,5/31/2023,3.58,138,2960.28
4703,Riya Ghosh,8/11/2022,4.33,132,922.2
4704,Shalv Bedi,1/29/2023,3.38,498,4757.93
4705,Jiya Badal,9/24/2022,3.09,497,2803.39
4706,Anahi Srivastava,12/28/2022,4.68,445,1534.74
4707,Urvi Venkatesh,7/5/2023,4.6,477,4817.33
4708,Manikya Solanki,11/11/2022,4.07,278,831.61
4709,Samar Chakraborty,4/21/2023,3.93,329,1613.59
4710,Tarini Chopra,11/16/2022,4.61,90,3190.67
4711,Tarini Gola,12/12/2022,4.97,468,1827.4
4712,Adira Johal,6/18/2023,4.75,283,654.07
4713,Yasmin Aurora,4/6/2023,4.18,342,544.94
4714,Anahi Kapur,10/16/2022,4.77,320,3115.36
4715,Kimaya Sahota,6/24/2023,4.38,237,3077.51
4716,Tushar Khurana,4/1/2023,3.39,79,3038.84
4717,Aarush Kuruvilla,7/4/2023,4.14,58,1616.81
4718,Reyansh Tandon,5/15/2023,4.09,249,958.43
4719,Nehmat Bora,4/6/2023,4.9,204,3825.89
4720,Nakul Dhar,5/23/2023,4.2,439,3780.47
4721,Bhavin Kohli,3/14/2023,3.9,107,4952.05
4722,Dharmajan Kapur,3/4/2023,3.64,487,3604.01
4723,Jayant Andra,10/7/2022,3.92,440,4445.04
4724,Trisha Swaminathan,1/1/2023,4.83,163,2197.32
4725,Eshani Mand,5/15/2023,3.62,408,3019.64
4726,Kanav Varkey,12/23/2022,4.05,133,4547.8
4727,Mishti Chaudhuri,3/16/2023,3.33,363,4062.02
4728,Indrajit Biswas,6/21/2023,4.12,346,750.69
4729,Hiran Raval,4/4/2023,3.15,257,4651.2
4730,Vedika Bail,2/17/2023,3.55,452,2033.05
4731,Nayantara Chaudhry,7/9/2023,4.22,446,4595.22
4732,Divij Kibe,12/14/2022,3.62,314,1236.78
4733,Dhanush Arya,7/11/2023,4.24,111,4586.69
4734,Dhruv Seshadri,1/17/2023,4.72,296,3115.99
4735,Stuvan Sanghvi,2/9/2023,4.49,54,1140.36
4736,Krish Kakar,8/21/2022,4.26,464,964.98
4737,Yuvaan Krishnan,7/14/2023,3.38,443,1825.62
4738,Kismat Dube,12/27/2022,4.67,141,2537.83
4739,Raghav Banerjee,12/2/2022,3.77,111,3527.97
4740,Jayan Garg,9/16/2022,3.37,331,799.66
4741,Trisha Dass,4/14/2023,4.47,405,2865.95
4742,Divij Jani,11/21/2022,3.96,442,2265.32
4743,Aarav Varty,8/22/2022,4.9,448,4436.96
